Symbol,Name,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,Apple Inc.,14/06/2022,133.130005,133.889999,131.479996,132.759995,132.356277,84784300
AAPL,Apple Inc.,15/06/2022,134.289993,137.339996,132.160004,135.429993,135.018158,91533000
AAPL,Apple Inc.,16/06/2022,132.080002,132.389999,129.039993,130.059998,129.66449,108123900
AAPL,Apple Inc.,17/06/2022,130.070007,133.080002,129.809998,131.559998,131.159927,134520300
AAPL,Apple Inc.,21/06/2022,133.419998,137.059998,133.320007,135.869995,135.456818,81000500
AAPL,Apple Inc.,22/06/2022,134.789993,137.759995,133.910004,135.350006,134.938416,73409200
AAPL,Apple Inc.,23/06/2022,136.820007,138.589996,135.630005,138.270004,137.849533,72433800
AAPL,Apple Inc.,24/06/2022,139.899994,141.910004,139.770004,141.660004,141.229233,89116800
AAPL,Apple Inc.,27/06/2022,142.699997,143.490005,140.970001,141.660004,141.229233,70207900
AAPL,Apple Inc.,28/06/2022,142.130005,143.419998,137.320007,137.440002,137.022064,67083400
AAPL,Apple Inc.,29/06/2022,137.460007,140.669998,136.669998,139.229996,138.80661,66242400
AAPL,Apple Inc.,30/06/2022,137.25,138.369995,133.770004,136.720001,136.304245,98964500
AAPL,Apple Inc.,01/07/2022,136.039993,139.039993,135.660004,138.929993,138.507507,71051600
AAPL,Apple Inc.,05/07/2022,137.770004,141.610001,136.929993,141.559998,141.129532,73353800
AAPL,Apple Inc.,06/07/2022,141.350006,144.119995,141.080002,142.919998,142.485382,74064300
AAPL,Apple Inc.,07/07/2022,143.289993,146.550003,143.279999,146.350006,145.904968,66253700
AAPL,Apple Inc.,08/07/2022,145.259995,147.550003,145,147.039993,146.59285,64547800
AAPL,Apple Inc.,11/07/2022,145.669998,146.639999,143.779999,144.869995,144.429459,63141600
AAPL,Apple Inc.,12/07/2022,145.759995,148.449997,145.050003,145.860001,145.416443,77588800
AAPL,Apple Inc.,13/07/2022,142.990005,146.449997,142.119995,145.490005,145.047577,71185600
AAPL,Apple Inc.,14/07/2022,144.080002,148.949997,143.25,148.470001,148.018524,78140700
AAPL,Apple Inc.,15/07/2022,149.779999,150.860001,148.199997,150.169998,149.713333,76259900
AAPL,Apple Inc.,18/07/2022,150.740005,151.570007,146.699997,147.070007,146.622787,81420900
AAPL,Apple Inc.,19/07/2022,147.919998,151.229996,146.910004,151,150.540817,82982400
AAPL,Apple Inc.,20/07/2022,151.119995,153.720001,150.369995,153.039993,152.574615,64823400
AAPL,Apple Inc.,21/07/2022,154.5,155.570007,151.940002,155.350006,154.877594,65086600
AAPL,Apple Inc.,22/07/2022,155.389999,156.279999,153.410004,154.089996,153.621414,66675400
AAPL,Apple Inc.,25/07/2022,154.009995,155.039993,152.279999,152.949997,152.484894,53623900
AAPL,Apple Inc.,26/07/2022,152.259995,153.089996,150.800003,151.600006,151.138992,55138700
AAPL,Apple Inc.,27/07/2022,152.580002,157.330002,152.160004,156.789993,156.313202,78620700
AAPL,Apple Inc.,28/07/2022,156.979996,157.639999,154.410004,157.350006,156.871521,81378700
AAPL,Apple Inc.,29/07/2022,161.240005,163.630005,159.5,162.509995,162.015808,101786900
AAPL,Apple Inc.,01/08/2022,161.009995,163.589996,160.889999,161.509995,161.018845,67829400
AAPL,Apple Inc.,02/08/2022,160.100006,162.410004,159.630005,160.009995,159.523407,59907000
AAPL,Apple Inc.,03/08/2022,160.839996,166.589996,160.75,166.130005,165.624817,82507500
AAPL,Apple Inc.,04/08/2022,166.009995,167.190002,164.429993,165.809998,165.305786,55474100
AAPL,Apple Inc.,05/08/2022,163.210007,165.850006,163,165.350006,165.076172,56697000
AAPL,Apple Inc.,08/08/2022,166.369995,167.809998,164.199997,164.869995,164.596954,60276900
AAPL,Apple Inc.,09/08/2022,164.020004,165.820007,163.25,164.919998,164.646866,63135500
AAPL,Apple Inc.,10/08/2022,167.679993,169.339996,166.899994,169.240005,168.959732,70170500
AAPL,Apple Inc.,11/08/2022,170.059998,170.990005,168.190002,168.490005,168.210968,57149200
AAPL,Apple Inc.,12/08/2022,169.820007,172.169998,169.399994,172.100006,171.814987,68039400
AAPL,Apple Inc.,15/08/2022,171.520004,173.389999,171.350006,173.190002,172.903183,54091700
AAPL,Apple Inc.,16/08/2022,172.779999,173.710007,171.660004,173.029999,172.743439,56377100
AAPL,Apple Inc.,17/08/2022,172.770004,176.149994,172.570007,174.550003,174.260925,79542000
AAPL,Apple Inc.,18/08/2022,173.75,174.899994,173.119995,174.149994,173.861588,62290100
AAPL,Apple Inc.,19/08/2022,173.029999,173.740005,171.309998,171.520004,171.235947,70346300
AAPL,Apple Inc.,22/08/2022,169.690002,169.860001,167.139999,167.570007,167.292496,69026800
AAPL,Apple Inc.,23/08/2022,167.080002,168.710007,166.649994,167.229996,166.953049,54147100
AAPL,Apple Inc.,24/08/2022,167.320007,168.110001,166.25,167.529999,167.252548,53841500
AAPL,Apple Inc.,25/08/2022,168.779999,170.139999,168.350006,170.029999,169.748413,51218200
AAPL,Apple Inc.,26/08/2022,170.570007,171.050003,163.559998,163.619995,163.349014,78961000
AAPL,Apple Inc.,29/08/2022,161.149994,162.899994,159.820007,161.380005,161.112747,73314000
AAPL,Apple Inc.,30/08/2022,162.130005,162.559998,157.720001,158.910004,158.646835,77906200
AAPL,Apple Inc.,31/08/2022,160.309998,160.580002,157.139999,157.220001,156.959625,87991100
AAPL,Apple Inc.,01/09/2022,156.639999,158.419998,154.669998,157.960007,157.69841,74229900
AAPL,Apple Inc.,02/09/2022,159.75,160.360001,154.970001,155.809998,155.551956,76957800
AAPL,Apple Inc.,06/09/2022,156.470001,157.089996,153.690002,154.529999,154.274078,73714800
AAPL,Apple Inc.,07/09/2022,154.820007,156.669998,153.610001,155.960007,155.701721,87449600
AAPL,Apple Inc.,08/09/2022,154.639999,156.360001,152.679993,154.460007,154.204208,84923800
AAPL,Apple Inc.,09/09/2022,155.470001,157.820007,154.75,157.369995,157.109375,68028800
AAPL,Apple Inc.,12/09/2022,159.589996,164.259995,159.300003,163.429993,163.159332,104956000
AAPL,Apple Inc.,13/09/2022,159.899994,160.539993,153.369995,153.839996,153.58522,122656600
AAPL,Apple Inc.,14/09/2022,154.789993,157.100006,153.610001,155.309998,155.05278,87965400
AAPL,Apple Inc.,15/09/2022,154.649994,155.240005,151.380005,152.369995,152.117645,90481100
AAPL,Apple Inc.,16/09/2022,151.210007,151.350006,148.369995,150.699997,150.450424,162278800
AAPL,Apple Inc.,19/09/2022,149.309998,154.559998,149.100006,154.479996,154.224152,81474200
AAPL,Apple Inc.,20/09/2022,153.399994,158.080002,153.080002,156.899994,156.640152,107689800
AAPL,Apple Inc.,21/09/2022,157.339996,158.740005,153.600006,153.720001,153.465424,101696800
AAPL,Apple Inc.,22/09/2022,152.380005,154.470001,150.910004,152.740005,152.487045,86652500
AAPL,Apple Inc.,23/09/2022,151.190002,151.470001,148.559998,150.429993,150.180862,96029900
AAPL,Apple Inc.,26/09/2022,149.660004,153.770004,149.639999,150.770004,150.520309,93339400
AAPL,Apple Inc.,27/09/2022,152.740005,154.720001,149.949997,151.759995,151.508667,84442700
AAPL,Apple Inc.,28/09/2022,147.639999,150.639999,144.839996,149.839996,149.591843,146691400
AAPL,Apple Inc.,29/09/2022,146.100006,146.720001,140.679993,142.479996,142.244034,128138200
AAPL,Apple Inc.,30/09/2022,141.279999,143.100006,138,138.199997,137.971115,124925300
AAPL,Apple Inc.,03/10/2022,138.210007,143.070007,137.690002,142.449997,142.214081,114311700
AAPL,Apple Inc.,04/10/2022,145.029999,146.220001,144.259995,146.100006,145.858047,87830100
AAPL,Apple Inc.,05/10/2022,144.070007,147.380005,143.009995,146.399994,146.157532,79471000
AAPL,Apple Inc.,06/10/2022,145.809998,147.539993,145.220001,145.429993,145.189148,68402200
AAPL,Apple Inc.,07/10/2022,142.539993,143.100006,139.449997,140.089996,139.857986,85925600
AAPL,Apple Inc.,10/10/2022,140.419998,141.889999,138.570007,140.419998,140.187439,74899000
AAPL,Apple Inc.,11/10/2022,139.899994,141.350006,138.220001,138.979996,138.749832,77033700
AAPL,Apple Inc.,12/10/2022,139.130005,140.360001,138.160004,138.339996,138.110886,70433700
AAPL,Apple Inc.,13/10/2022,134.990005,143.589996,134.369995,142.990005,142.753204,113224000
AAPL,Apple Inc.,14/10/2022,144.309998,144.520004,138.190002,138.380005,138.150833,88598000
AAPL,Apple Inc.,17/10/2022,141.070007,142.899994,140.270004,142.410004,142.174164,85250900
AAPL,Apple Inc.,18/10/2022,145.490005,146.699997,140.610001,143.75,143.511932,99136600
AAPL,Apple Inc.,19/10/2022,141.690002,144.949997,141.5,143.860001,143.62175,61758300
AAPL,Apple Inc.,20/10/2022,143.020004,145.889999,142.649994,143.389999,143.152527,64522000
AAPL,Apple Inc.,21/10/2022,142.869995,147.850006,142.649994,147.270004,147.026108,86548600
AAPL,Apple Inc.,24/10/2022,147.190002,150.229996,146,149.449997,149.202484,75981900
AAPL,Apple Inc.,25/10/2022,150.089996,152.490005,149.360001,152.339996,152.087708,74732300
AAPL,Apple Inc.,26/10/2022,150.960007,151.990005,148.039993,149.350006,149.102661,88194300
AAPL,Apple Inc.,27/10/2022,148.070007,149.050003,144.130005,144.800003,144.560196,109180200
AAPL,Apple Inc.,28/10/2022,148.199997,157.5,147.820007,155.740005,155.482086,164762400
AAPL,Apple Inc.,31/10/2022,153.160004,154.240005,151.919998,153.339996,153.086044,97943200
MSFT,Microsoft Corporation,02/05/2022,277.709991,284.940002,276.220001,284.470001,283.207855,35151100
MSFT,Microsoft Corporation,03/05/2022,283.959991,284.130005,280.149994,281.779999,280.529785,25978600
MSFT,Microsoft Corporation,04/05/2022,282.589996,290.880005,276.730011,289.980011,288.69342,33599300
MSFT,Microsoft Corporation,05/05/2022,285.540009,286.350006,274.339996,277.350006,276.119446,43260400
MSFT,Microsoft Corporation,06/05/2022,274.809998,279.25,271.269989,274.730011,273.511078,37780300
MSFT,Microsoft Corporation,09/05/2022,270.059998,272.359985,263.320007,264.579987,263.406067,47726000
MSFT,Microsoft Corporation,10/05/2022,271.690002,273.75,265.070007,269.5,268.30426,39336400
MSFT,Microsoft Corporation,11/05/2022,265.679993,271.359985,259.299988,260.549988,259.393951,48975900
MSFT,Microsoft Corporation,12/05/2022,257.690002,259.880005,250.020004,255.350006,254.217041,51033800
MSFT,Microsoft Corporation,13/05/2022,257.350006,263.040009,255.350006,261.119995,259.961456,34925100
MSFT,Microsoft Corporation,16/05/2022,259.959991,265.820007,255.779999,261.5,260.339752,32550900
MSFT,Microsoft Corporation,17/05/2022,266.109985,268.329987,262.459991,266.820007,265.636169,28828800
MSFT,Microsoft Corporation,18/05/2022,263,263.600006,252.770004,254.080002,253.54184,31356000
MSFT,Microsoft Corporation,19/05/2022,253.899994,257.670013,251.880005,253.139999,252.603821,32692300
MSFT,Microsoft Corporation,20/05/2022,257.23999,258.540009,246.440002,252.559998,252.025055,39199300
MSFT,Microsoft Corporation,23/05/2022,255.490005,261.5,253.429993,260.649994,260.0979,33175400
MSFT,Microsoft Corporation,24/05/2022,257.890015,261.329987,253.5,259.619995,259.070099,29043900
MSFT,Microsoft Corporation,25/05/2022,258.140015,264.579987,257.130005,262.519989,261.963928,28547900
MSFT,Microsoft Corporation,26/05/2022,262.269989,267.109985,261.429993,265.899994,265.336792,25002100
MSFT,Microsoft Corporation,27/05/2022,268.480011,273.339996,267.559998,273.23999,272.661224,26910800
MSFT,Microsoft Corporation,31/05/2022,272.529999,274.769989,268.929993,271.869995,271.294159,37827700
MSFT,Microsoft Corporation,01/06/2022,275.200012,277.690002,270.040009,272.420013,271.842987,25292200
MSFT,Microsoft Corporation,02/06/2022,264.450012,274.649994,261.600006,274.579987,273.998383,44008200
MSFT,Microsoft Corporation,03/06/2022,270.309998,273.450012,268.410004,270.019989,269.448059,28059000
MSFT,Microsoft Corporation,06/06/2022,272.059998,274.179993,267.220001,268.75,268.180756,22400300
MSFT,Microsoft Corporation,07/06/2022,266.640015,273.130005,265.940002,272.5,271.922821,22860700
MSFT,Microsoft Corporation,08/06/2022,271.709991,273,269.609985,270.410004,269.83725,17372300
MSFT,Microsoft Corporation,09/06/2022,267.779999,272.709991,264.630005,264.790009,264.229156,26439700
MSFT,Microsoft Corporation,10/06/2022,260.579987,260.579987,252.529999,252.990005,252.454147,31422800
MSFT,Microsoft Corporation,13/06/2022,245.110001,249.020004,241.529999,242.259995,241.746857,46135800
MSFT,Microsoft Corporation,14/06/2022,243.860001,245.740005,241.509995,244.490005,243.972153,28651500
MSFT,Microsoft Corporation,15/06/2022,248.309998,255.300003,246.419998,251.759995,251.226746,33111700
MSFT,Microsoft Corporation,16/06/2022,245.979996,247.419998,243.020004,244.970001,244.451126,33169200
MSFT,Microsoft Corporation,17/06/2022,244.699997,250.5,244.029999,247.649994,247.125443,43084800
MSFT,Microsoft Corporation,21/06/2022,250.259995,254.75,249.509995,253.740005,253.20256,29928300
MSFT,Microsoft Corporation,22/06/2022,251.889999,257.170013,250.369995,253.130005,252.593842,25939900
MSFT,Microsoft Corporation,23/06/2022,255.570007,259.369995,253.630005,258.859985,258.311676,25861400
MSFT,Microsoft Corporation,24/06/2022,261.809998,267.980011,261.720001,267.700012,267.132996,33923200
MSFT,Microsoft Corporation,27/06/2022,268.209991,268.299988,263.279999,264.890015,264.328949,24615100
MSFT,Microsoft Corporation,28/06/2022,263.980011,266.910004,256.320007,256.480011,255.936752,27295500
MSFT,Microsoft Corporation,29/06/2022,257.589996,261.970001,255.759995,260.26001,259.70874,20069800
MSFT,Microsoft Corporation,30/06/2022,257.049988,259.529999,252.899994,256.829987,256.28598,31730900
MSFT,Microsoft Corporation,01/07/2022,256.390015,259.769989,254.610001,259.579987,259.030182,22837700
MSFT,Microsoft Corporation,05/07/2022,256.160004,262.980011,254.740005,262.850006,262.293274,22941000
MSFT,Microsoft Corporation,06/07/2022,263.75,267.98999,262.399994,266.209991,265.646118,23824400
MSFT,Microsoft Corporation,07/07/2022,265.119995,269.059998,265.019989,268.399994,267.831482,20859900
MSFT,Microsoft Corporation,08/07/2022,264.790009,268.100006,263.290009,267.660004,267.093079,19658800
MSFT,Microsoft Corporation,11/07/2022,265.649994,266.529999,262.179993,264.51001,263.949738,19455200
MSFT,Microsoft Corporation,12/07/2022,265.880005,265.940002,252.039993,253.669998,253.13269,35868500
MSFT,Microsoft Corporation,13/07/2022,250.190002,253.550003,248.110001,252.720001,252.184708,29497400
MSFT,Microsoft Corporation,14/07/2022,250.570007,255.139999,245.940002,254.080002,253.54184,25102800
MSFT,Microsoft Corporation,15/07/2022,255.720001,260.369995,254.770004,256.720001,256.176239,29774100
MSFT,Microsoft Corporation,18/07/2022,259.75,260.839996,253.300003,254.25,253.711472,20975000
MSFT,Microsoft Corporation,19/07/2022,257.579987,259.720001,253.679993,259.529999,258.980286,25012600
MSFT,Microsoft Corporation,20/07/2022,259.899994,264.869995,258.910004,262.269989,261.714478,22788300
MSFT,Microsoft Corporation,21/07/2022,259.790009,264.890015,257.029999,264.839996,264.279022,22404700
MSFT,Microsoft Corporation,22/07/2022,265.23999,265.329987,259.070007,260.359985,259.808502,21881300
MSFT,Microsoft Corporation,25/07/2022,261,261.5,256.809998,258.829987,258.281769,21056000
MSFT,Microsoft Corporation,26/07/2022,259.859985,259.880005,249.570007,251.899994,251.36644,39348000
MSFT,Microsoft Corporation,27/07/2022,261.160004,270.049988,258.850006,268.73999,268.170776,45994000
MSFT,Microsoft Corporation,28/07/2022,269.75,277.839996,267.869995,276.410004,275.824524,33459300
MSFT,Microsoft Corporation,29/07/2022,277.700012,282,276.630005,280.73999,280.145355,32152800
MSFT,Microsoft Corporation,01/08/2022,277.820007,281.279999,275.839996,278.01001,277.421143,21539600
MSFT,Microsoft Corporation,02/08/2022,276,277.890015,272.380005,274.820007,274.237915,22754200
MSFT,Microsoft Corporation,03/08/2022,276.76001,283.5,276.609985,282.470001,281.871704,23518900
MSFT,Microsoft Corporation,04/08/2022,281.799988,283.799988,280.170013,283.649994,283.049194,18098700
MSFT,Microsoft Corporation,05/08/2022,279.149994,283.649994,278.679993,282.910004,282.31076,16774600
MSFT,Microsoft Corporation,08/08/2022,284.049988,285.920013,279.320007,280.320007,279.726257,18739200
MSFT,Microsoft Corporation,09/08/2022,279.640015,283.079987,277.609985,282.299988,281.702057,23405200
MSFT,Microsoft Corporation,10/08/2022,288.170013,289.809998,286.940002,289.160004,288.547516,24687800
MSFT,Microsoft Corporation,11/08/2022,290.850006,291.209991,286.51001,287.019989,286.412048,20065900
MSFT,Microsoft Corporation,12/08/2022,288.480011,291.910004,286.940002,291.910004,291.291718,22619700
MSFT,Microsoft Corporation,15/08/2022,291,294.179993,290.109985,293.470001,292.848389,18085700
MSFT,Microsoft Corporation,16/08/2022,291.98999,294.040009,290.420013,292.709991,292.089996,18102900
MSFT,Microsoft Corporation,17/08/2022,289.73999,293.350006,289.470001,291.320007,291.320007,18253400
MSFT,Microsoft Corporation,18/08/2022,290.190002,291.910004,289.079987,290.170013,290.170013,17186200
MSFT,Microsoft Corporation,19/08/2022,288.899994,289.25,285.559998,286.149994,286.149994,20570000
MSFT,Microsoft Corporation,22/08/2022,282.079987,282.459991,277.220001,277.75,277.75,25061100
MSFT,Microsoft Corporation,23/08/2022,276.440002,278.859985,275.399994,276.440002,276.440002,17527400
MSFT,Microsoft Corporation,24/08/2022,275.410004,277.230011,275.109985,275.790009,275.790009,18137000
MSFT,Microsoft Corporation,25/08/2022,277.329987,279.019989,274.519989,278.850006,278.850006,16583400
MSFT,Microsoft Corporation,26/08/2022,279.079987,280.339996,267.980011,268.089996,268.089996,27549300
MSFT,Microsoft Corporation,29/08/2022,265.850006,267.399994,263.850006,265.230011,265.230011,20338500
MSFT,Microsoft Corporation,30/08/2022,266.670013,267.049988,260.660004,262.970001,262.970001,22767100
MSFT,Microsoft Corporation,31/08/2022,265.390015,267.109985,261.329987,261.470001,261.470001,24791800
MSFT,Microsoft Corporation,01/09/2022,258.869995,260.890015,255.410004,260.399994,260.399994,23263400
MSFT,Microsoft Corporation,02/09/2022,261.700012,264.73999,254.470001,256.059998,256.059998,22855400
MSFT,Microsoft Corporation,06/09/2022,256.200012,257.829987,251.940002,253.25,253.25,21328200
MSFT,Microsoft Corporation,07/09/2022,254.699997,258.829987,253.220001,258.089996,258.089996,24126700
MSFT,Microsoft Corporation,08/09/2022,257.51001,260.429993,254.789993,258.519989,258.519989,20319900
MSFT,Microsoft Corporation,09/09/2022,260.5,265.230011,260.290009,264.459991,264.459991,22084700
MSFT,Microsoft Corporation,12/09/2022,265.779999,267.450012,265.160004,266.649994,266.649994,18747700
MSFT,Microsoft Corporation,13/09/2022,258.839996,260.399994,251.589996,251.990005,251.990005,33353300
MSFT,Microsoft Corporation,14/09/2022,253.529999,254.229996,249.860001,252.220001,252.220001,23913000
MSFT,Microsoft Corporation,15/09/2022,249.770004,251.399994,244.020004,245.380005,245.380005,31530900
MSFT,Microsoft Corporation,16/09/2022,244.259995,245.300003,242.059998,244.740005,244.740005,39791800
MSFT,Microsoft Corporation,19/09/2022,242.470001,245.139999,240.850006,244.520004,244.520004,26826900
MSFT,Microsoft Corporation,20/09/2022,242.070007,243.509995,239.639999,242.449997,242.449997,26660300
MSFT,Microsoft Corporation,21/09/2022,244.270004,247.660004,238.899994,238.949997,238.949997,28625600
MSFT,Microsoft Corporation,22/09/2022,237.869995,243.860001,237.570007,240.979996,240.979996,31061200
MSFT,Microsoft Corporation,23/09/2022,239.539993,241.130005,235.199997,237.919998,237.919998,34176000
MSFT,Microsoft Corporation,26/09/2022,237.050003,241.449997,236.899994,237.449997,237.449997,27694200
MSFT,Microsoft Corporation,27/09/2022,239.979996,241.800003,234.5,236.410004,236.410004,27018700
MSFT,Microsoft Corporation,28/09/2022,236.809998,242.330002,234.729996,241.070007,241.070007,29029700
MSFT,Microsoft Corporation,29/09/2022,238.889999,239.949997,234.410004,237.5,237.5,27484200
MSFT,Microsoft Corporation,30/09/2022,238.289993,240.539993,232.729996,232.899994,232.899994,35694800
MSFT,Microsoft Corporation,03/10/2022,235.410004,241.610001,234.660004,240.740005,240.740005,28880400
MSFT,Microsoft Corporation,04/10/2022,245.089996,250.360001,244.979996,248.880005,248.880005,34888400
MSFT,Microsoft Corporation,05/10/2022,245.990005,250.580002,244.100006,249.199997,249.199997,20347100
MSFT,Microsoft Corporation,06/10/2022,247.929993,250.339996,246.080002,246.789993,246.789993,20239900
MSFT,Microsoft Corporation,07/10/2022,240.899994,241.320007,233.169998,234.240005,234.240005,37769600
MSFT,Microsoft Corporation,10/10/2022,233.050003,234.559998,226.729996,229.25,229.25,29743600
MSFT,Microsoft Corporation,11/10/2022,227.619995,229.059998,224.110001,225.410004,225.410004,30474000
MSFT,Microsoft Corporation,12/10/2022,225.399994,227.860001,223.960007,225.75,225.75,21903900
MSFT,Microsoft Corporation,13/10/2022,219.850006,236.100006,219.130005,234.240005,234.240005,42551800
MSFT,Microsoft Corporation,14/10/2022,235.539993,237.240005,228.339996,228.559998,228.559998,30198600
MSFT,Microsoft Corporation,17/10/2022,235.820007,238.960007,235.139999,237.529999,237.529999,28142300
MSFT,Microsoft Corporation,18/10/2022,243.240005,243.929993,235.369995,238.5,238.5,26329600
MSFT,Microsoft Corporation,19/10/2022,237.039993,239.610001,234.289993,236.479996,236.479996,19985700
MSFT,Microsoft Corporation,20/10/2022,235.770004,241.309998,234.869995,236.149994,236.149994,21811000
MSFT,Microsoft Corporation,21/10/2022,234.740005,243,234.5,242.119995,242.119995,26299700
MSFT,Microsoft Corporation,24/10/2022,243.759995,247.839996,241.300003,247.25,247.25,24911200
MSFT,Microsoft Corporation,25/10/2022,247.259995,251.039993,245.830002,250.660004,250.660004,34775500
MSFT,Microsoft Corporation,26/10/2022,231.169998,238.300003,230.059998,231.320007,231.320007,82543200
MSFT,Microsoft Corporation,27/10/2022,231.039993,233.690002,225.779999,226.75,226.75,40424600
MSFT,Microsoft Corporation,28/10/2022,226.240005,236.600006,226.050003,235.869995,235.869995,40647700
MSFT,Microsoft Corporation,31/10/2022,233.759995,234.919998,231.149994,232.130005,232.130005,28357300
AMZN,"Amazon.com, Inc.",02/05/2022,122.401001,124.667999,118.375,124.5,124.5,148788000
AMZN,"Amazon.com, Inc.",03/05/2022,124.053497,126.220497,122.824997,124.253502,124.253502,79134000
AMZN,"Amazon.com, Inc.",04/05/2022,123.599998,126,119.182999,125.928497,125.928497,110746000
AMZN,"Amazon.com, Inc.",05/05/2022,123,123.499001,115.072502,116.406998,116.406998,144392000
AMZN,"Amazon.com, Inc.",06/05/2022,114.849998,119.050499,113.081497,114.772499,114.772499,124260000
AMZN,"Amazon.com, Inc.",09/05/2022,111.3125,114,107.957001,108.789001,108.789001,128124000
AMZN,"Amazon.com, Inc.",10/05/2022,111.25,112.642502,107.170998,108.859001,108.859001,105434000
AMZN,"Amazon.com, Inc.",11/05/2022,108.1035,110.155998,104.428497,105.372002,105.372002,109704000
AMZN,"Amazon.com, Inc.",12/05/2022,102.75,110.780502,102.405502,106.930496,106.930496,132026000
AMZN,"Amazon.com, Inc.",13/05/2022,109.069,113.183998,107.800003,113.055,113.055,93684000
AMZN,"Amazon.com, Inc.",16/05/2022,113.099998,113.9925,110.353996,110.810501,110.810501,74566000
AMZN,"Amazon.com, Inc.",17/05/2022,113.275002,115.800003,111.276497,115.3685,115.3685,76448000
AMZN,"Amazon.com, Inc.",18/05/2022,111.439499,112.852997,106.249001,107.112503,107.112503,108380000
AMZN,"Amazon.com, Inc.",19/05/2022,106.280502,110.033997,106.193001,107.319,107.319,88142000
AMZN,"Amazon.com, Inc.",20/05/2022,109.568497,109.898003,105.009499,107.591003,107.591003,99500000
AMZN,"Amazon.com, Inc.",23/05/2022,108.460999,108.819,103.949997,107.556999,107.556999,107798000
AMZN,"Amazon.com, Inc.",24/05/2022,104.025002,105.400002,101.260002,104.099998,104.099998,102934000
AMZN,"Amazon.com, Inc.",25/05/2022,103.655502,108.175003,103.650002,106.775002,106.775002,93120000
AMZN,"Amazon.com, Inc.",26/05/2022,107.970001,112.665497,107.453499,111.077499,111.077499,93002000
AMZN,"Amazon.com, Inc.",27/05/2022,113.550003,115.186996,112.627998,115.1465,115.1465,93660000
AMZN,"Amazon.com, Inc.",31/05/2022,116.279999,121.994499,115.675003,120.209503,120.209503,144634000
AMZN,"Amazon.com, Inc.",01/06/2022,122.255997,125.179001,120.622498,121.683998,121.683998,127528000
AMZN,"Amazon.com, Inc.",02/06/2022,121.683998,125.610001,120.044998,125.511002,125.511002,100560000
AMZN,"Amazon.com, Inc.",03/06/2022,124.199997,124.400002,121.046501,122.349998,122.349998,97604000
AMZN,"Amazon.com, Inc.",06/06/2022,125.25,128.990005,123.809998,124.790001,124.790001,135269000
AMZN,"Amazon.com, Inc.",07/06/2022,122.010002,124.099998,120.629997,123,123,85156700
AMZN,"Amazon.com, Inc.",08/06/2022,122.610001,123.75,120.75,121.18,121.18,64926600
AMZN,"Amazon.com, Inc.",09/06/2022,119.989998,121.300003,116.099998,116.150002,116.150002,67029800
AMZN,"Amazon.com, Inc.",10/06/2022,113.419998,114.5,109.050003,109.650002,109.650002,87266000
AMZN,"Amazon.com, Inc.",13/06/2022,104.190002,106.540001,101.860001,103.669998,103.669998,99277700
AMZN,"Amazon.com, Inc.",14/06/2022,104.190002,104.879997,101.43,102.309998,102.309998,69728800
AMZN,"Amazon.com, Inc.",15/06/2022,103.860001,109.059998,103.529999,107.669998,107.669998,85011100
AMZN,"Amazon.com, Inc.",16/06/2022,104.470001,104.580002,102.010002,103.660004,103.660004,82186300
AMZN,"Amazon.com, Inc.",17/06/2022,102.800003,106.980003,102.510002,106.220001,106.220001,99772100
AMZN,"Amazon.com, Inc.",21/06/2022,108.199997,111.629997,103.559998,108.68,108.68,70901200
AMZN,"Amazon.com, Inc.",22/06/2022,107.43,112.129997,107.019997,108.949997,108.949997,60040100
AMZN,"Amazon.com, Inc.",23/06/2022,110.389999,113,107.93,112.440002,112.440002,64345300
AMZN,"Amazon.com, Inc.",24/06/2022,112.379997,116.709999,111.43,116.459999,116.459999,69867600
AMZN,"Amazon.com, Inc.",27/06/2022,117.089996,117.980003,112.699997,113.220001,113.220001,62133200
AMZN,"Amazon.com, Inc.",28/06/2022,113.5,114.849998,107.040001,107.400002,107.400002,74942900
AMZN,"Amazon.com, Inc.",29/06/2022,107.379997,110.989998,106.910004,108.919998,108.919998,66375300
AMZN,"Amazon.com, Inc.",30/06/2022,108.110001,108.18,102.519997,106.209999,106.209999,97679400
AMZN,"Amazon.com, Inc.",01/07/2022,106.290001,109.75,105.849998,109.559998,109.559998,73021200
AMZN,"Amazon.com, Inc.",05/07/2022,107.599998,114.080002,106.32,113.5,113.5,76583700
AMZN,"Amazon.com, Inc.",06/07/2022,113.209999,115.480003,112.010002,114.330002,114.330002,66958900
AMZN,"Amazon.com, Inc.",07/07/2022,113.849998,116.989998,113.489998,116.330002,116.330002,57872300
AMZN,"Amazon.com, Inc.",08/07/2022,114.599998,116.580002,113.690002,115.540001,115.540001,45719700
AMZN,"Amazon.com, Inc.",11/07/2022,114.080002,114.300003,110.870003,111.75,111.75,53487600
AMZN,"Amazon.com, Inc.",12/07/2022,112.160004,113.230003,108.339996,109.220001,109.220001,54280300
AMZN,"Amazon.com, Inc.",13/07/2022,107.029999,111.779999,106.010002,110.400002,110.400002,61353800
AMZN,"Amazon.com, Inc.",14/07/2022,110.239998,111.18,107.580002,110.629997,110.629997,51163100
AMZN,"Amazon.com, Inc.",15/07/2022,112.5,115.589996,111.589996,113.550003,113.550003,84317800
AMZN,"Amazon.com, Inc.",18/07/2022,115,117.239998,113.150002,113.760002,113.760002,59115400
